address,area,price
尚忠社-枋湖,湖里,1700
厦门国际石材中心-钟宅三里,湖里,3300
永建顶尚-枋湖,湖里,2000
蔡塘悦舍-蔡塘,湖里,2000
特房山水新座-湖边水库片,湖里,2300
其他-后坑,湖里,2100
其他-大唐世家,湖里,2600
湖里大唐世家-大唐世家,湖里,2500
大唐世家二期-大唐世家,湖里,4200
佳丽豪庭（佳丽花园三期）-华嘉路,湖里,2600
后埔-后埔,湖里,500
青派公寓-安兜,湖里,1200
国源新城国际（汇银公寓）-金山小区,湖里,4600
金尚风景（福满园）-祥店,湖里,4800
半山豪庭-南山路,湖里,3300
江头市场2号楼-江头,湖里,700
金山城-金山小区,湖里,1600
宏山新村-金山小区,湖里,4300
书香佳缘-枋湖,湖里,1000
蔡塘社区-蔡塘,湖里,2200
湖边花园A区-万达广场,湖里,4199
其他-枋湖,湖里,2059
南山大厦B栋-康乐,湖里,2800
其他-大唐世家,湖里,4200
欣华花园-湖里大道,湖里,1100
榴莲青年公寓-县后,湖里,1500
裕发花园-SM附近,湖里,3900
宝龙一城-吕岭路,湖里,6000
古龙居住公园-枋湖,湖里,3200
南山新村-南山路,湖里,3200
园山公寓-SM附近,湖里,1300
青派公寓-安兜,湖里,1450
裕兴花园-SM附近,湖里,2300
翔鹭花城三期-殿前,湖里,4100
尚忠社-五缘湾,湖里,900
裕兴大厦-江头北路,湖里,2599
空港新元宿-机场附近,湖里,1650
宏益华府-高新技术园,湖里,2500
晶珑小镇-枋湖,湖里,1488
晶珑小镇公寓-枋湖,湖里,1600
晶珑小镇公寓-枋湖,湖里,1800
晶珑小镇公寓-枋湖,湖里,2200
晶珑小镇公寓-枋湖,湖里,2600
晶珑小镇公寓-枋湖,湖里,1900
晶珑小镇公寓-枋湖,湖里,1700
晶珑小镇公寓-枋湖,湖里,1900
晶珑小镇公寓-枋湖,湖里,1650
晶珑小镇公寓-枋湖,湖里,1500
晶珑小镇公寓-枋湖,湖里,2300
晶珑小镇公寓-枋湖,湖里,2700
晶珑小镇公寓-枋湖,湖里,1900
晶珑小镇公寓-枋湖,湖里,1700
晶珑小镇公寓-枋湖,湖里,1800
枋湖新村-枋湖,湖里,1550
枋湖花园-枋湖,湖里,1488
枋湖小区-枋湖,湖里,1500
枋湖花园-枋湖,湖里,1550
湖里枋湖-枋湖,湖里,1700
枋湖花园-枋湖,湖里,1800
枋湖西路161号-枋湖,湖里,2699
金枋世家小区-枋湖,湖里,1850
新景龙郡-枋湖,湖里,1899
枋湖新村-枋湖,湖里,1799
金枋世家-安兜,湖里,1480
枋湖新村-枋湖,湖里,1699
晶珑小镇-枋湖,湖里,1699
枋湖西路161号小区-枋湖,湖里,1799
四海明楼-枋湖,湖里,1799
枋湖花园-枋湖,湖里,1800
龙湖花园-枋湖,湖里,2199
晶珑小镇-枋湖,湖里,2699
新景龙郡-枋湖,湖里,2150
东海山庄-枋湖,湖里,1799
枋湖花园-枋湖,湖里,1480
枋湖花园-枋湖,湖里,1500
枋湖花园-枋湖,湖里,1550
枋湖社-枋湖,湖里,1498
枋湖社-枋湖,湖里,1800
枋湖社-枋湖,湖里,1798
枋湖花园-枋湖,湖里,1798
湖里枋湖碧湖嘉园-枋湖,湖里,1480
湖里枋湖碧湖嘉园-枋湖,湖里,1788
湖里枋湖碧湖嘉园-枋湖,湖里,2200
枋湖新村-枋湖,湖里,1488
枋湖新村-枋湖,湖里,1798
新景龙郡-枋湖,湖里,1480
新景龙郡-枋湖,湖里,1798
龙湖花园-枋湖,湖里,1488
翔鹭花城-殿前,湖里,900
双鲤新城-县后,湖里,5000
嘉盛花园-江头,湖里,1700
建发中央天成-祥店,湖里,3300
其他-大唐世家,湖里,1200
三航公寓-长岸路,湖里,1800
蔡塘社区-蔡塘,湖里,2388
建邦大厦-台湾街,湖里,4000
和星公寓-县后,湖里,1700
苏公馆-蔡塘,湖里,1700
塘边社-兴隆路,湖里,850
林后社-机场附近,湖里,1000
梅阳花园-枋湖,湖里,3500
佳丽花园二期-海天路,湖里,2300
欣家园-兴湖路,湖里,1500
国际邮轮城二期-东渡,湖里,6400
第二城快乐天地-祥店,湖里,1700
阳光美地-金尚路,湖里,4200
和悦里小区-Null,湖里,2800
亿星大厦-江头北路,湖里,2600
建邦大厦-江头,湖里,2500
台湾街297-299号小区-江头北路,湖里,2800
嘉湖花园-华昌路,湖里,750
田头村口（金安小学旁）-泥金社,湖里,600
寓见闽芝-县后,湖里,1100
阳光美地-金尚路,湖里,1700
乌石浦油画村-乌石浦,湖里,3000
嘉隆公寓-江头,湖里,900
和宁里小区-濠头,湖里,4000
翔鹭花城一期-殿前,湖里,800
华海苑-华昌路,湖里,4000
福园公寓A801之三-嘉禾路（湖里）,湖里,2800
振华大厦-东渡,湖里,5500
德辉花园-海天路,湖里,800
湖里康乐万景花园-宜宾路,湖里,3600
双鲤新城，机场附近，家具齐全-安兜,湖里,1050
樱花山庄-大唐世家,湖里,2600
宏益华府-高新技术园,湖里,1650
世贸湖滨首府c区-湖边水库片,湖里,2000
亿星大厦-台湾街,湖里,2600
枋湖社-枋湖,湖里,980
裕兴花园-SM附近,湖里,2200
裕兴花园-SM附近,湖里,1800
裕兴花园-SM附近,湖里,2100
裕兴花园-SM附近,湖里,2000
裕兴花园-SM附近,湖里,2400
裕兴花园-SM附近,湖里,2300
裕兴花园-SM附近,湖里,2400
裕兴花园-SM附近,湖里,2200
裕兴花园-SM附近,湖里,2400
裕兴花园-SM附近,湖里,2000
裕兴花园-SM附近,湖里,2300
裕兴花园-SM附近,湖里,2000
裕兴花园-SM附近,湖里,2200
古歌公寓古歌金山的家-后坑,湖里,2088
其他-后坑,湖里,1600
半山豪庭-南山路,湖里,3200
翔鹭花城三期-殿前,湖里,950
书香佳缘-高新技术园,湖里,1000
小东山村-兴隆路,湖里,550
濠头村新庄园-濠头,湖里,4000
榕海花园-东渡,湖里,2400
书香佳缘-市政务中心,湖里,1000
翔鹭花城-殿前,湖里,900
翔鹭花城三期-殿前,湖里,1200
翔鹭花城三期-翔鹭,湖里,1200
翔鹭花城-殿前,湖里,1100
翔鹭花城-殿前,湖里,850
翔鹭花城-殿前,湖里,1000
翔鹭花城-殿前,湖里,1350
翔鹭花城-翔鹭,湖里,850
翔鹭花城-殿前,湖里,1600
翔鹭花城-翔鹭,湖里,1200
殿前湖里中埔社-殿前,湖里,3800
翔鹭花城三期-翔鹭,湖里,1150
天成花园-SM附近,湖里,1550
安泰花园-SM附近,湖里,1100
安泰花园-乌石浦,湖里,1150
兴山花园-SM附近,湖里,1300
江头花园-SM附近,湖里,1450
祥店新村-金尚路,湖里,1200
华永天地-台湾街,湖里,1750
祥店新村-金尚路,湖里,1350
天成花园-SM附近,湖里,1650
融景湾-湖边水库片,湖里,2300
中埔社-机场附近,湖里,968
寓见闽芝-蔡塘,湖里,1600
中央美地-枋湖,湖里,3000
其他-枋湖,湖里,1480
筼筜温莎公馆-双浦路,湖里,4600
嘉景花园-乌石浦,湖里,650
湖里圆山公寓小区-乌石浦,湖里,1300
永升新城-永升新城,湖里,1200
双鲤新城-机场附近,湖里,1500
科技村-大唐世家,湖里,1300
大唐五缘yoho-金湖路,湖里,2700
云客智能公寓-县后,湖里,1500
其他-安兜,湖里,2200
山水尚座-万达广场,湖里,1850
县后阳光公寓-县后,湖里,1800
金山小区-金山小区,湖里,4000
翔鹭花城二期-翔鹭,湖里,3300
欣家园-兴湖路,湖里,1500
水晶苹果-枋湖,湖里,1300
格林公寓-枋湖,湖里,1000
台湾街288号华永天地-台湾街,湖里,4000
新金花园-吕岭路,湖里,1100
融寓-县后,湖里,1700
和通里港务宿舍东渡6中后门-东渡,湖里,3200
鹭槟大厦-东渡,湖里,2000
海发大厦-保税区,湖里,1400
万达SOHO-万达广场,湖里,2400
万达SOHO-万达广场,湖里,1800
万达SOHO-万达广场,湖里,2500
万达SOHO-万达广场,湖里,1800
万达SOHO-万达广场,湖里,2500
万达SOHO-万达广场,湖里,1800
万达SOHO-万达广场,湖里,2500
湖里万达-万达广场,湖里,2400
万达SOHO-万达广场,湖里,1800
万达SOHO-万达广场,湖里,2500
湖里万达-万达广场,湖里,2400
湖里万达-万达广场,湖里,1800
【榕海花园】-东渡,湖里,1500
湖里万达广场-湖边水库片,湖里,2300
香山碧海晴空-湖边水库片,湖里,1300
世茂湖滨首府-湖边水库片,湖里,1300
金山小区-金山小区,湖里,3300
岭兜佳园-湖边水库片,湖里,3900
桃源大厦-台湾街,湖里,2800
古龙居住公园-枋湖,湖里,2600
岭兜佳园-湖边水库片,湖里,3200
江头苑-江头,湖里,1200
山水尚座-湖边水库片,湖里,1850
其他-县后,湖里,1650
soho公寓-万达广场,湖里,2600
裕兴大厦-江头,湖里,2300
sm附近天成花园-SM附近,湖里,1750
江浦南里-江头北路,湖里,4000
尚忠社-金尚路,湖里,1500
中铁财富港湾-SM附近,湖里,4800
县后-高新技术园,湖里,3500
铭爵山庄-兴湖路,湖里,2200
裕兴花园-SM附近,湖里,2500
尚忠社571号小时光公寓-枋湖,湖里,1450
金山小区-金山小区,湖里,3300
铭爵山庄-兴湖路,湖里,2200
龙门天下-SM附近,湖里,3200
湖里区-海天路,湖里,3000
围里社-县后,湖里,799
国际山庄-金山小区,湖里,6200
芙蓉苑-芙蓉苑,湖里,900
金山西里86号金地凯悦-金尚路,湖里,2600
悦馨庄园-长岸路,湖里,2800
榕海花园-东渡,湖里,2500
裕兴大厦-江头北路,湖里,2000
双狮山小区-东渡,湖里,2700
特祥苑-保税区,湖里,2700
鹭槟大厦明厨明卫超大阳台单身公寓-东渡,湖里,2300
后埔社区-后埔,湖里,1000
金枋世家-枋湖,湖里,3600
裕兴花园-SM附近,湖里,2300
厦禾裕景-厦禾路,思明,55000
裕兴花园-SM附近,湖里,2000
龙湖春江郦城二期-集美新城,集美,2700
国贸商城集悦-嘉庚体育馆,集美,900
橡树湾一二期-集美新城,集美,2600
世茂璀璨天城-集美大道,集美,4000
厦门世贸璀璨天成-集美新城,集美,4100
保利叁仟栋二期-环东海域,集美,3500
保利叁仟栋二期-环东海域,集美,2800
龙湖春江郦城二期-集美新城,集美,2500
龙湖春江郦城-集美新城,集美,1500
国贸天悦二期-集美新城,集美,3600
碧海蓝天-浔江路,集美,1500
住宅水晶湖郡-华侨大学,集美,2100
国贸天悦一期-集美周边,集美,2500
水晶湖郡-华侨大学,集美,1550
水晶湖郡-华侨大学,集美,1550
国贸天悦二期-集美新城,集美,4000
橡树湾三期-集美新城,集美,3000
万美花园-浔江路,集美,1080
龙湖春江郦城一期-集美新城,集美,2000
宁宝世家-集美周边,集美,5000
龙湖春江郦城一期-集美新城,集美,2600
厦门世贸璀璨天成-集美新城,集美,4000
招商海德-滨海西大道,集美,3100
厦门世贸璀璨天成-集美新城,集美,4100
龙湖春江郦城一期-集美新城,集美,2500
橡树湾三期-集美新城,集美,3200
龙湖春江郦城一期-集美新城,集美,1600
龙湖春江郦城-集美周边,集美,2400
龙湖春江郦城一期-集美新城,集美,2100
高迪墅-乐海路,集美,9500
古龙御景一期-同集南路,集美,3000
海上五月花海语墅一期-同集南路,集美,15000
天鹅美苑-滨海西大道,集美,4500
古龙明珠-嘉庚体育馆,集美,12000
招商海德公园一期-同集南路,集美,8500
海上五月花海贝-嘉庚体育馆,集美,11000
国建东海岸东区-嘉庚体育馆,集美,12000
集美大唐世家公寓住宅-Null,集美,10500
古龙御景二期公寓住宅-同集南路,集美,5000
高迪墅公寓住宅-嘉庚体育馆,集美,12000
古龙御景-集美周边,集美,5700
中央公园城-滨海西大道,集美,2600
古龙御景一期-同集南路,集美,4500
招商海德公园一期-滨海西大道,集美,5500
中央公园城-嘉庚体育馆,集美,2400
高迪墅-嘉庚体育馆,集美,12900
高迪墅-嘉庚体育馆,集美,12000
海上五月花海贝-嘉庚体育馆,集美,12000
龙湖春江郦城一期-集美新城,集美,1000
其他-软件园三期,集美,2600
龙湖春江郦城一期-集美新城,集美,2300
龙湖春江郦城一期-集美新城,集美,2500
国贸天悦一期-集美周边,集美,4000
橡树湾三期-集美新城,集美,3200
龙湖春江郦城一期-集美新城,集美,2200
橡树湾三期-集美新城,集美,2700
国贸天悦二期-集美新城,集美,3700
龙湖春江郦城一期-集美新城,集美,2600
橡树湾三期-集美新城,集美,3000
龙湖春江郦城一期-集美新城,集美,2300
橡树湾三期-集美新城,集美,2800
龙湖春江郦城一期-集美新城,集美,1500
橡树湾一二期-集美新城,集美,3200
龙湖春江郦城一期-集美新城,集美,2600
国贸天悦一期-集美周边,集美,3900
龙湖春江郦城一期-集美新城,集美,2300
龙湖春江郦城一期-集美新城,集美,2500
龙湖春江郦城一期-集美新城,集美,2500
龙湖春江郦城一期-集美新城,集美,2500
国贸天悦-集美周边,集美,3600
龙湖春江郦城一期-集美新城,集美,2600
橡树湾三期-集美新城,集美,3100
国贸天悦一期-集美周边,集美,3900
国贸天悦-集美周边,集美,5800
中航城a区-滨海西大道,集美,1200
国贸天悦-集美周边,集美,6500
橡树湾三期-集美新城,集美,3300
龙湖春江郦城二期-集美新城,集美,2200
园博1号-集美周边,集美,8000
世茂璀璨天成二期-华侨大学,集美,1200
国贸天悦-集美周边,集美,4400
国贸天悦-集美周边,集美,2400
国贸天悦一期-集美周边,集美,4000
国贸天悦-集美周边,集美,1800
龙湖春江郦城二期-集美新城,集美,2400
龙湖春江郦城一期-集美新城,集美,2600
龙湖春江郦城-滨海西大道,集美,2300
龙湖春江郦城-滨海西大道,集美,1300
龙湖春江郦城-滨海西大道,集美,1800
龙湖春江郦城-滨海西大道,集美,1400
龙湖春江郦城-滨海西大道,集美,1100
龙湖春江郦城-滨海西大道,集美,1300
橡树湾三期-集美新城,集美,4800
橡树湾一二期-集美新城,集美,2800
橡树湾一二期-集美新城,集美,2400
橡树湾三期-集美新城,集美,2800
龙湖春江郦城二期-集美新城,集美,1400
龙湖春江郦城一期-集美新城,集美,4100
龙湖春江郦城二期-集美新城,集美,5500
龙湖春江郦城-集美周边,集美,1600
龙湖春江郦城一期-集美新城,集美,1350
凤凰花城-软件园三期,集美,3100
龙湖春江郦城一期-集美新城,集美,2600
橡树湾四期-集美新城,集美,2600
橡树湾三期-集美新城,集美,2900
浪漫小筑-孙厝,集美,650
浪漫小筑-孙厝,集美,650
浪漫小筑-孙厝,集美,650
莲花首岸-集美新城,集美,6200
世茂璀璨新城-集美新城,集美,4200
滨水四里-集美大道,集美,1300
其他-环东海域,集美,1050
集美国贸商城集悦-嘉庚体育馆,集美,1800
其他-集美周边,集美,2000
岑东社区-集美学村,集美,1100
岑东社区-集美学村,集美,1600
万美花园-浔江路,集美,1500
集美国贸商城集悦-嘉庚体育馆,集美,2300
世茂璀璨天城-华侨大学,集美,3600
集美银江路122号（戴曼斯酒店旁边）-同集南路,集美,3000
招商海德公园一期-同集南路,集美,1900
莲花国际A区-集美新城,集美,1600
龙湖春江郦城-滨海西大道,集美,1300
橡树湾三期-集美新城,集美,4800
龙湖春江郦城二期-集美新城,集美,5500
阳光城翡丽海岸-滨海西大道,集美,2200
华侨御景-集美大道,集美,2600
国贸天悦二期-集美新城,集美,4200
集美孙厝-孙厝,集美,500
阳光城翡丽海岸-滨海西大道,集美,2000
莲花首岸-集美新城,集美,4000
平阳里小区-后溪镇,集美,1200
国贸天悦二期-集美新城,集美,3600
杏林村-集美周边,集美,900
集美中心花园-集美学村,集美,3000
集美中心花园-集美学村,集美,2000
天安一里-霞梧,集美,1500
丁宜山庄-集美周边,集美,16000
后溪崎沟-软件园三期,集美,650
禹州中央海岸1期-集美周边,集美,2700
集美大学湾-乐海路,集美,3900
古龙御景一期-嘉庚体育馆,集美,1300
丰融尚城-嘉庚体育馆,集美,2200
丰融尚城-嘉庚体育馆,集美,2300
中央公园城-嘉庚体育馆,集美,10000
国贸商城同悦-嘉庚体育馆,集美,3100
泉水湾一期-嘉庚体育馆,集美,3250
中交和美新城-集美新城,集美,3000
泉水湾一期-嘉庚体育馆,集美,1500
其他-后溪镇,集美,1800
集美学府SOHO三室一厅1厨2卫精装修房出租2800可住可办公-集源路,集美,2800
水晶湖郡-华侨大学,集美,1500
莲花新城-集美新城,集美,1700
水晶湖郡1期A区-华侨大学,集美,1800
莲花国际商住楼-集美周边,集美,2200
集美孙厝社区-孙厝,集美,520
纺织路-集美周边,集美,2550
园博湾IOI-集美学村,集美,2000
住宅莲花尚院-华侨大学,集美,2800
集美区泉瞬泉水湾三期-嘉庚体育馆,集美,3400
万美花园-浔江路,集美,1180
万科广场-厦门北站,集美,2800
乐安新村-同集南路,集美,600
其他-集美学村,集美,3500
国贸天悦二期-集美新城,集美,4500
国贸天悦一期-集美周边,集美,3200
国贸天悦二期-集美新城,集美,3800
国贸天悦二期-集美新城,集美,5000
国贸天悦二期-集美新城,集美,4200
国贸商城同悦-嘉庚体育馆,集美,1100
厦门世贸璀璨天成-集美新城,集美,3500
大学康城二期-集美新城,集美,3000
莲花首岸-集美新城,集美,1600
莲花首岸-集美新城,集美,1600
滨水小区-集美大道,集美,2500
浪漫小筑-孙厝,集美,600
浪漫的小筑-孙厝,集美,600
中航城国际社区A区-集美周边,集美,4200
古龙御景-集美周边,集美,1800
中央公园城-滨海西大道,集美,2300
国贸商城集悦-嘉庚体育馆,集美,1000
国贸商城同悦-嘉庚体育馆,集美,2000
泉水湾一期-乐海路,集美,2300
泉舜泉水湾二期-乐海路,集美,1800
古龙御景-集美周边,集美,2300
古龙御景-集美周边,集美,1750
古龙御景二期-嘉庚体育馆,集美,1800
古龙御景二期-嘉庚体育馆,集美,2000
国贸商城集悦-嘉庚体育馆,集美,1300
国贸商城集悦-嘉庚体育馆,集美,1600
中央公园城-滨海西大道,集美,2200
中央公园城-滨海西大道,集美,2000
国贸商城同悦-嘉庚体育馆,集美,2000
古龙御景二期-嘉庚体育馆,集美,1800
古龙御景一期-同集南路,集美,3000
古龙御景二期-嘉庚体育馆,集美,1500
古龙御景-集美周边,集美,1900
集美古龙御景-嘉庚体育馆,集美,2000
古龙御景-集美周边,集美,2500
古龙御景-集美周边,集美,2100
古龙御景-嘉庚体育馆,集美,2800
古龙御景-集美周边,集美,3800
泉舜泉水湾-嘉庚体育馆,集美,1600
泉舜泉水湾-嘉庚体育馆,集美,3600
国贸商城同悦-嘉庚体育馆,集美,1650
国贸商城同悦-嘉庚体育馆,集美,4500
国贸商城同悦-嘉庚体育馆,集美,5200
国贸商城同悦-嘉庚体育馆,集美,1700
国贸同悦-嘉庚体育馆,集美,1800
国贸商城同悦-嘉庚体育馆,集美,1800
集美国贸商城集悦-嘉庚体育馆,集美,3500
国贸商城同悦-嘉庚体育馆,集美,1800
国贸商城同悦-嘉庚体育馆,集美,1600
国贸商城同悦-嘉庚体育馆,集美,2000
国贸商城同悦-嘉庚体育馆,集美,3300
古龙御景-集美周边,集美,3200
中央公园城-嘉庚体育馆,集美,2000
中央公园城-滨海西大道,集美,1400
中央公园城-滨海西大道,集美,2200
中央公园城-嘉庚体育馆,集美,1600
中央公园城-滨海西大道,集美,2200
颐海嘉园-嘉庚体育馆,集美,1700
泉舜泉水湾-嘉庚体育馆,集美,1700
泉舜泉水湾-嘉庚体育馆,集美,1100
泉水湾一期-乐海路,集美,4300
泉舜泉水湾-嘉庚体育馆,集美,4000
泉水湾一期-嘉庚体育馆,集美,3200
泉水湾一期-乐海路,集美,3600
集美中央公园城（集美高中部）-乐海路,集美,3200
颐海嘉园-嘉庚体育馆,集美,1300
颐海嘉园-嘉庚体育馆,集美,2200
颐海嘉园-嘉庚体育馆,集美,1800
颐海嘉园-嘉庚体育馆,集美,1200
颐海嘉园-嘉庚体育馆,集美,1600
颐海嘉园-嘉庚体育馆,集美,1600
颐海嘉园-嘉庚体育馆,集美,2100
颐海嘉园-嘉庚体育馆,集美,3800
颐海嘉园-嘉庚体育馆,集美,1400
颐海嘉园-嘉庚体育馆,集美,1200
中央公园城-滨海西大道,集美,3500
中央公园城-滨海西大道,集美,3100
中央公园城-滨海西大道,集美,2300
中央公园城-滨海西大道,集美,3000
颐海嘉园-嘉庚体育馆,集美,1800
中央公园城-滨海西大道,集美,2100
中央公园城-滨海西大道,集美,1600
中央公园城-滨海西大道,集美,1500
中央公园城-滨海西大道,集美,1350
中交和美新城-集美新城,集美,1500
集美水晶湖郡二期B区-滨海西大道,集美,1300
古龙御景-嘉庚体育馆,集美,2200
集美国贸集悦-嘉庚体育馆,集美,1100
国贸天悦-集美周边,集美,6800
大唐世家一期-嘉庚体育馆,集美,2500
泉舜泉水湾-嘉庚体育馆,集美,1700
古龙御景二期-嘉庚体育馆,集美,1500
古龙御景二期-嘉庚体育馆,集美,1500
泉舜泉水湾-嘉庚体育馆,集美,3600
航天鹭苑-嘉庚体育馆,集美,3100
泉水湾一期-乐海路,集美,3600
泉水湾一期-乐海路,集美,4300
招商海德公园一期-滨海西大道,集美,1600
丰融尚城-嘉庚体育馆,集美,3300
中航城国际社区C区-软件园三期,集美,1200
万科广场-厦门北站,集美,850
莲花国际-集美新城,集美,1800
国贸商城集悦-嘉庚体育馆,集美,1500
其他-孙厝,集美,25000
泉舜泉水湾-嘉庚体育馆,集美,1000
住宅水晶湖郡-集美周边,集美,1500
海聚天下-嘉庚体育馆,集美,1100
集美国贸商城集悦-嘉庚体育馆,集美,1500
集美国贸商城集悦-嘉庚体育馆,集美,1800
其他-集美周边,集美,600
古龙御景-集美周边,集美,1650
中央公园城-滨海西大道,集美,1500
古龙御景-嘉庚体育馆,集美,1100
集美国贸商城集悦-嘉庚体育馆,集美,1100
其他-后溪镇,集美,4200
滨海西大道阳光城翡丽海岸-滨海西大道,集美,8500
古龙御景-嘉庚体育馆,集美,1000
大学湾-集美学村,集美,12000
高迪墅-嘉庚体育馆,集美,11000
新景舜弘天籁-嘉庚体育馆,集美,2600
古龙御景-嘉庚体育馆,集美,1260
集美浒井公交站红绿灯路口-印斗路,集美,350
莲花新城湖园-集美新城,集美,3500
莲花新城湖园-集美新城,集美,4200
莲花新城臻园-集美新城,集美,4000
莲花国际A区-集美新城,集美,2800
莲花新城三期-集美新城,集美,3300
莲花首岸-集美新城,集美,5000
中航城C区-集美周边,集美,3000
龙湖春江郦城二期-集美新城,集美,1300
龙湖春江郦城一期-集美新城,集美,3400
莲花新城三期-集美新城,集美,3400
莲花国际商住楼-集美周边,集美,2800
龙湖春江郦城-滨海西大道,集美,3800
其他-华侨大学,集美,2400
橡树湾四期-集美新城,集美,2500
平阳里小区-孙坂路,集美,2800
水晶湖郡-嘉庚体育馆,集美,1100
龙湖春江郦城一期-集美新城,集美,1600
大学康城-软件园三期,集美,800
大学康城三期-软件园三期,集美,800
园博湾上-集美新城,集美,3000
泉舜泉水湾-嘉庚体育馆,集美,1200
中央公园城-嘉庚体育馆,集美,10000
国贸商城同悦-嘉庚体育馆,集美,1650
古龙御景二期-嘉庚体育馆,集美,1500
保利海上五月花一期-环东海域,集美,2100
岑西社区-集美学村,集美,2500
杏林纺织-Null,集美,1500
古龙明珠-嘉庚体育馆,集美,3600
丰融尚城-嘉庚体育馆,集美,2200
天鹅美苑-嘉庚体育馆,集美,2700
招商海德公园一期-滨海西大道,集美,3300
海上五月花六期-嘉庚体育馆,集美,1600
泉水湾二期-嘉庚体育馆,集美,5600
泉水湾一期-乐海路,集美,5000
万科云城-华侨大学,集美,1600
集美莲花新城-集美新城,集美,1500
星海湾-环东海域,集美,5000
其他-华侨大学,集美,1550
住宅莲花国际（诚毅广场地铁站旁边一栋）-软件园三期,集美,1300
碧海蓝天-浔江路,集美,1500
莲花新城湖园-集美新城,集美,2900
橡树湾一二期-集美新城,集美,2700
泉水湾一期-嘉庚体育馆,集美,1000
岑西社区-集美学村,集美,2000
橡树湾三期-集美新城,集美,2800
橡树湾四期-集美新城,集美,2800
橡树湾四期-集美新城,集美,3000
国贸商城同悦-嘉庚体育馆,集美,1900
古龙御景-集美周边,集美,1650
泉舜泉水湾-嘉庚体育馆,集美,1800
古龙御景-嘉庚体育馆,集美,2800
古龙御景-集美周边,集美,1900
龙湖春江郦城-滨海西大道,集美,1400
橡树湾一二期-集美新城,集美,2600
古龙御景-集美周边,集美,2500
古龙御景-集美周边,集美,1800
橡树湾三期-集美新城,集美,3200
中央公园城-嘉庚体育馆,集美,2000
国贸同悦-嘉庚体育馆,集美,1800
泉水湾一期-乐海路,集美,4300
国贸商城同悦-嘉庚体育馆,集美,4500
招商海德公园一期-嘉庚体育馆,集美,1800
国贸商城同悦-嘉庚体育馆,集美,1650
泉舜泉水湾-嘉庚体育馆,集美,1700
古龙御景二期-嘉庚体育馆,集美,1500
软三附近崎沟村-软件园三期,集美,650
龙湖春江郦城-集美新城,集美,4500
集北华庭-同集南路,集美,650
其他-集美周边,集美,1100
莲花国际-集美新城,集美,1800
其他-集美新城,集美,12000
高迪墅-乐海路,集美,7500
航天鹭苑-同集南路,集美,3000
天润新城-同集南路,集美,2400
天鹅美苑-滨海西大道,集美,8500
高迪墅-滨海西大道,集美,12000
招商海德公园一期-嘉庚体育馆,集美,3300
后溪工业园第二农场-后溪镇,集美,1800
麒麟居（电梯房）-集源路,集美,3500
水晶湖郡-华侨大学,集美,1100
集美国贸商城集悦-嘉庚体育馆,集美,900
招商海德-滨海西大道,集美,3400
中骏四季阳光-厦门北站,集美,2300
招商海德二期-滨海西大道,集美,1900
厦门高铁阳光花园-厦门北站,集美,2600
莲花新城三期-集美新城,集美,3200
集美大学孙厝-孙厝,集美,650
中航城C区中国航国际社区C区-集美新城,集美,3700
纺织路-集美周边,集美,1000
住宅水晶湖郡-集美周边,集美,1800
莲花尚院-华侨大学,集美,5200
国贸商城同悦-嘉庚体育馆,集美,1800
国贸商城同悦-嘉庚体育馆,集美,1900
水晶湖郡1期A区-万达广场,集美,1500
泉舜泉水湾-嘉庚体育馆,集美,3000
招商海德公园一期-嘉庚体育馆,集美,1800
泉舜泉水湾-嘉庚体育馆,集美,2000
集美国贸商城集悦-嘉庚体育馆,集美,3500
集美水晶湖郡二期B区-滨海西大道,集美,4200
古龙御景二期-嘉庚体育馆,集美,2150
古龙御景二期-嘉庚体育馆,集美,2450
国贸商城集悦-嘉庚体育馆,集美,1050
泉舜泉水湾-嘉庚体育馆,集美,3200
招商海德-滨海西大道,集美,3500
泉水湾二期-嘉庚体育馆,集美,1500
泉水湾二期-嘉庚体育馆,集美,1300
古龙御景-嘉庚体育馆,集美,2800
凤林美-嘉庚体育馆,集美,900
中航城国际社区A区-集美新城,集美,1500
杏北新城锦园小区-集美新城,集美,2300
集美滨水路水晶湖郡五期-华侨大学,集美,3700
龙湖春江郦城一期-集美新城,集美,3000
珩崎一里小区-集美大道,集美,3000
莲花国际-集美新城,集美,3600
万科广场-厦门北站,集美,3200
中心花园三期-集美新城,集美,5400
高迪墅-乐海路,集美,10000
裕兴花园-SM附近,湖里,2300
厦禾裕景-厦禾路,思明,55000
裕兴花园-SM附近,湖里,2000
融信海上城-海沧大道,海沧,3200
融侨观邸-海沧周边,海沧,3500
圣地亚哥-海沧周边,海沧,1600
王子广场-滨海社区,海沧,1800
王子广场-滨海社区,海沧,1799
王子广场-滨海社区,海沧,1700
王子广场-滨海社区,海沧,1700
王子广场-滨海社区,海沧,1700
融信海上城-沧虹路,海沧,2988
金龙商城-沧虹路,海沧,1000
海裕路自建舒适大空间公寓-海裕路,海沧,400
绿苑新城-滨海社区,海沧,1500
绿苑新城-滨海社区,海沧,700
海沧如家公寓-海沧生活区,海沧,280
厦门海沧天御花园诚招租爱干净的女生-区政府,海沧,900
其他-马青路,海沧,2580
未来橙堡二期-阿罗海广场,海沧,1000
王子广场-滨海社区,海沧,1600
天湖城-阿罗海广场,海沧,1500
融信海上城-滨海社区,海沧,2700
天竺花园-新阳工业区,海沧,2100
天源小区-阿罗海广场,海沧,900
